"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"213238","213238","Weisweiler Bahnhof","50.8244161","6.3206258","","","0","","Europe/Berlin","0"
"210641","210641","Worm Brücke","0.0","0.0","","","0","","Europe/Berlin","0"
"211340","211340","Hoengen Kirche","50.8727166","6.210085","","","0","","Europe/Berlin","0"
"100464","100464","Ronheider Weg","50.7576602","6.0843463","","","0","","Europe/Berlin","0"
"100325","100325","Bau","50.7340769","6.1640366","","","0","","Europe/Berlin","0"
"100534","100534","Colynshof","50.7523772","6.0734402","","","0","","Europe/Berlin","0"
"100773","100773","Schönauer Hang","50.8119208","6.0681991","","","0","","Europe/Berlin","0"
"100514","100514","K.-Friedrich-Park","50.7589519","6.0751794","","","0","","Europe/Berlin","0"
"100467","100467","Jahnplatz","50.7499636","6.0868547","","","0","","Europe/Berlin","0"
"100207","100207","Kaiserstraße","50.7814275","6.1477269","","","0","","Europe/Berlin","0"
"100521","100521","Entenpfuhler Weg","50.7381922","6.0481597","","","0","","Europe/Berlin","0"
"100002","100002","Hansemannplatz","50.7784794","6.0959816","","","0","","Europe/Berlin","0"
"100380","100380","Hermann-Löns-Str.","50.761738","6.1694911","","","0","","Europe/Berlin","0"
"211305","211305","Altes Rathaus","50.8599891","6.2037788","","","0","","Europe/Berlin","0"
"215984","215984","Brauereistraße","50.7617638","6.2280119","","","0","","Europe/Berlin","0"
"212052","212052","Schweilbach","50.8231552","6.1193558","","","0","","Europe/Berlin","0"
"725101","725101","Bloemendal","50.7733316","6.014045","","","0","","Europe/Berlin","0"
"100822","100822","E.-Brändström-Str.","50.7851808","6.0901816","","","0","","Europe/Berlin","0"
"213021","213021","Auerbachstraße","50.8239466","6.2515783","","","0","","Europe/Berlin","0"
"211276","211276","Alsdorf Lindenplatz","0.0","0.0","","","0","","Europe/Berlin","0"
"215937","215937","Weiherstraße","50.732613","6.20804","","","0","","Europe/Berlin","0"
"213257","213257","Ernst-Abbe-Str. 34","50.8386138","6.2973944","","","0","","Europe/Berlin","0"
"100965","100965","Auf dem Bahnes","50.7135622","6.1443552","","","0","","Europe/Berlin","0"
"100817","100817","Schwarzer Weg","50.7945683","6.1112883","","","0","","Europe/Berlin","0"
"215952","215952","Breinig Denkmal","50.7312991","6.2185861","","","0","","Europe/Berlin","0"
"213103","213103","Dürwiß Kirche","50.8398694","6.2747455","","","0","","Europe/Berlin","0"
"100246","100246","Eilendorf Bahnhof","50.7855477","6.1521783","","","0","","Europe/Berlin","0"
"215621","215621","Kraftwerke","50.7827355","6.223605","","","0","","Europe/Berlin","0"
"380013","380013","Wenauer Höfchen","50.7934813","6.3313597","","","0","","Europe/Berlin","0"
"100943","100943","Sperberweg","50.7051188","6.1725847","","","0","","Europe/Berlin","0"
"100223","100223","Eilendorf Linde","50.7773336","6.1573975","","","0","","Europe/Berlin","0"
"873102","873102","Kelmis Bruch","50.7091036","6.0048511","","","0","","Europe/Berlin","0"
"215858","215858","Schevenh. Kirche","50.7692444","6.3256455","","","0","","Europe/Berlin","0"
"100541","100541","Hochgrundhaus","50.7501961","6.060273","","","0","","Europe/Berlin","0"
"100204","100204","Barbarakirche","50.7769108","6.1361438","","","0","","Europe/Berlin","0"
"215703","215703","Heidestraße","50.781595","6.2366586","","","0","","Europe/Berlin","0"
"211331","211331","Bendenstraße","50.8708327","6.2122505","","","0","","Europe/Berlin","0"
"100904","100904","Napoleonsberg","50.7300811","6.1792627","","","0","","Europe/Berlin","0"
"100956","100956","Wilbank","50.6880208","6.1465975","","","0","","Europe/Berlin","0"
"100760","100760","Ochsenstock","50.8003977","6.0109175","","","0","","Europe/Berlin","0"
"708013","708013","Graverstraat 68","50.8583769","6.0225502","","","0","","Europe/Berlin","0"
"100972","100972","Sief Abzweigung","50.6961088","6.13363","","","0","","Europe/Berlin","0"
"100474","100474","Goldbachstraße","50.7530477","6.0857408","","","0","","Europe/Berlin","0"
"875007","875007","Autobahn","50.7013497","6.0859713","","","0","","Europe/Berlin","0"
"875035","875035","Hauset Kirche","50.7084527","6.0709216","","","0","","Europe/Berlin","0"
"415001","415001","Mühlenweg","50.9247897","6.1028269","","","0","","Europe/Berlin","0"
"212113","212113","Euchen","50.8450241","6.1616166","","","0","","Europe/Berlin","0"
"100739","100739","Forsterheide Kreuz","50.8283769","6.0576636","","","0","","Europe/Berlin","0"
"415011","415011","Holthausen","50.91626","6.1368647","","","0","","Europe/Berlin","0"
"211326","211326","Oststraße","50.8493977","6.1834983","","","0","","Europe/Berlin","0"
"214474","214474","Puffendorf van Roy","0.0","0.0","","","0","","Europe/Berlin","0"
"875003","875003","Teeheide","50.6829813","6.0777736","","","0","","Europe/Berlin","0"
"100761","100761","Abzweigung Orsbach","50.8007483","6.0487638","","","0","","Europe/Berlin","0"
"100431","100431","Schlossstraße","50.7693866","6.101293","","","0","","Europe/Berlin","0"
"725107","725107","De Lange Akker","50.7711027","6.0099616","","","0","","Europe/Berlin","0"
"210716","210716","Amstelbach","50.8306427","6.0727688","","","0","","Europe/Berlin","0"
"100015","100015","Techn. Hochschule","50.7774722","6.0782222","","","0","","Europe/Berlin","0"
"211235","211235","Alsdf. Gewerbepark","50.8720033","6.1848375","","","0","","Europe/Berlin","0"
"100114","100114","Haaren Markt","50.7950447","6.1259705","","","0","","Europe/Berlin","0"
"215946","215946","Waldschenke","50.7437988","6.2477025","","","0","","Europe/Berlin","0"
"211318","211318","Warden Auf dem Bungart","0.0","0.0","","","0","","Europe/Berlin","0"
"100303","100303","Zeppelinstraße","50.7677477","6.1228494","","","0","","Europe/Berlin","0"
"215980","215980","Seniorenzentrum","50.7637063","6.2183266","","","0","","Europe/Berlin","0"
"215711","215711","Vogelsang","50.7675475","6.2353541","","","0","","Europe/Berlin","0"
"100705","100705","Rosenhügel","50.8006522","6.0617427","","","0","","Europe/Berlin","0"
"212128","212128","Ginsterweg","50.8113013","6.1592713","","","0","","Europe/Berlin","0"
"215975","215975","Kelmesberg","50.7518561","6.2288422","","","0","","Europe/Berlin","0"
"100782","100782","Schloss-Rahe-Str.","50.800298","6.0721561","","","0","","Europe/Berlin","0"
"211268","211268","Kellersberg Broicher Straße","0.0","0.0","","","0","","Europe/Berlin","0"
"100010","100010","Misereor","50.7685583","6.0833027","","","0","","Europe/Berlin","0"
"380005","380005","Auf'm Kutsch","50.7834613","6.3206397","","","0","","Europe/Berlin","0"
"709204","709204","Bleijerheide Grens","50.8471555","6.0730927","","","0","","Europe/Berlin","0"
"210504","210504","Niederbardenberg","50.8550358","6.1110511","","","0","","Europe/Berlin","0"
"211334","211334","Marienstraße","50.8692833","6.2041747","","","0","","Europe/Berlin","0"
"210524","210524","Pilgramsweg","50.8602469","6.0817347","","","0","","Europe/Berlin","0"
"100507","100507","Schwimmhalle West","50.768078","6.0556466","","","0","","Europe/Berlin","0"
"100211","100211","Hahnweg","50.7829947","6.1590047","","","0","","Europe/Berlin","0"
"215718","215718","Am Sender","50.7774911","6.2433013","","","0","","Europe/Berlin","0"
"210651","210651","Plitschard Siedlung","0.0","0.0","","","0","","Europe/Berlin","0"
"210773","210773","Heydenstraße","50.8463238","6.0660491","","","0","","Europe/Berlin","0"
"211274","211274","Alsdorf Saarstraße","0.0","0.0","","","0","","Europe/Berlin","0"
"875038","875038","Köpfchen Grenze","50.7207272","6.0906661","","","0","","Europe/Berlin","0"
"873153","873153","Hergenrather Weg","50.7245163","6.031208","","","0","","Europe/Berlin","0"
"215907","215907","Cockerillstraße","50.7736416","6.2072583","","","0","","Europe/Berlin","0"
"215706","215706","Tulpenweg","50.7840697","6.2483836","","","0","","Europe/Berlin","0"
"213111","213111","Freibad","50.8434108","6.2823338","","","0","","Europe/Berlin","0"
"214426","214426","CarlAlexanderPark","50.9096497","6.1730866","","","0","","Europe/Berlin","0"
"213326","213326","Waldstraße","50.7986041","6.2403475","","","0","","Europe/Berlin","0"
"100375","100375","Zieglerstraße","50.7661911","6.1473811","","","0","","Europe/Berlin","0"
"210511","210511","Herzogenr. Rathaus","50.8718175","6.1025675","","","0","","Europe/Berlin","0"
"100310","100310","Brand","50.7494283","6.16572","","","0","","Europe/Berlin","0"
"212042","212042","Gouleystraße","50.8317061","6.1310661","","","0","","Europe/Berlin","0"
"380001","380001","Fourne","50.8001919","6.3342744","","","0","","Europe/Berlin","0"
"100372","100372","Schwalbenweg","50.7664472","6.1350333","","","0","","Europe/Berlin","0"
"100987","100987","Steinkaulplatz","50.7293369","6.1788422","","","0","","Europe/Berlin","0"
"213237","213237","Ziegelei","50.8254738","6.325058","","","0","","Europe/Berlin","0"
"215623","215623","Velauer Berg","50.7876727","6.2224233","","","0","","Europe/Berlin","0"
"100663","100663","Wilfried-König-Str","50.7828","6.0443888","","","0","","Europe/Berlin","0"
"215829","215829","Am Wimblech","50.762768","6.2711888","","","0","","Europe/Berlin","0"
"709000","709000","Kerkr. Busstation","50.8660058","6.0663583","","","0","","Europe/Berlin","0"
"100948","100948","Schmithof Kirche","50.6935166","6.1618861","","","0","","Europe/Berlin","0"
"708009","708009","Rukker","50.8632602","6.0045849","","","0","","Europe/Berlin","0"
"210701","210701","Pannesheide","50.8462372","6.0752069","","","0","","Europe/Berlin","0"
"100627","100627","Hörn Brücke","50.7871194","6.051875","","","0","","Europe/Berlin","0"
"213314","213314","Waldfriedhof","50.8065811","6.2514825","","","0","","Europe/Berlin","0"
"100774","100774","Schönau","50.810815","6.0687083","","","0","","Europe/Berlin","0"
"875027","875027","Neuenbau","50.67887","6.1045913","","","0","","Europe/Berlin","0"
"215812","215812","Fischbachstraße","50.73893","6.2666311","","","0","","Europe/Berlin","0"
"100737","100737","Horbach","50.8361416","6.0411497","","","0","","Europe/Berlin","0"
"100447","100447","Heidbenden","50.7539405","6.1307911","","","0","","Europe/Berlin","0"
"215983","215983","Kranensterz","50.7599191","6.2244738","","","0","","Europe/Berlin","0"
"214422","214422","Jülicher Straße","50.9108802","6.1909208","","","0","","Europe/Berlin","0"
"215843","215843","Wehrstraße","50.7812261","6.2849077","","","0","","Europe/Berlin","0"
"100611","100611","Kullen","50.7733538","6.0351255","","","0","","Europe/Berlin","0"
"100343","100343","Kollenbruch","50.7427","6.1624377","","","0","","Europe/Berlin","0"
"211306","211306","Hans-Böckler-Str.","50.8625919","6.206148","","","0","","Europe/Berlin","0"
"875013","875013","Neustraße","50.6706255","6.095548","","","0","","Europe/Berlin","0"
"725105","725105","Maastrichterlaan","50.7723958","6.0197294","","","0","","Europe/Berlin","0"
"213215","213215","Nothberg Platz","50.8096952","6.2885144","","","0","","Europe/Berlin","0"
"213309","213309","Am Hang","50.8042208","6.2537394","","","0","","Europe/Berlin","0"
"100603","100603","Venskyhäuschen","50.7689588","6.0560022","","","0","","Europe/Berlin","0"
"213003","213003","Gutenbergstraße","50.818973","6.2533088","","","0","","Europe/Berlin","0"
"100950","100950","Vennbahn","50.6908469","6.1641825","","","0","","Europe/Berlin","0"
"215922","215922","Bischofstraße","50.7575197","6.2193038","","","0","","Europe/Berlin","0"
"213426","213426","Kinzweiler Burg","50.845538","6.2296355","","","0","","Europe/Berlin","0"
"100958","100958","Eisenhütte","50.7001138","6.1540888","","","0","","Europe/Berlin","0"
"215903","215903","Zinkhütter Hof","50.774115","6.2188147","","","0","","Europe/Berlin","0"
"100101","100101","Dresdener Straße","50.7803872","6.1223722","","","0","","Europe/Berlin","0"
"100309","100309","Ringstraße","50.7519583","6.160035","","","0","","Europe/Berlin","0"
"213220","213220","Buschhof","50.7999861","6.3077361","","","0","","Europe/Berlin","0"
"212000","212000","Würselen Parkhotel","50.8248277","6.1275027","","","0","","Europe/Berlin","0"
"211332","211332","Hoengen Markt","50.8711722","6.2085586","","","0","","Europe/Berlin","0"
"100805","100805","Polizeipräsidium","50.7991022","6.1046766","","","0","","Europe/Berlin","0"
"100766","100766","Orsbach Schule","50.7971","5.9958122","","","0","","Europe/Berlin","0"
"213241","213241","Knippmühle","50.8061375","6.2840947","","","0","","Europe/Berlin","0"
"873000","873000","Kelmis BBL","50.7149097","6.0156975","","","0","","Europe/Berlin","0"
"212125","212125","Marshallstraße","50.8087222","6.165","","","0","","Europe/Berlin","0"
"211277","211277","Alsdorf Herzogenrather Straße","0.0","0.0","","","0","","Europe/Berlin","0"
"215933","215933","Tiefental","50.7495966","6.2115019","","","0","","Europe/Berlin","0"
"100517","100517","Ronheide / J G H","50.7505941","6.0718075","","","0","","Europe/Berlin","0"
"100353","100353","Glatzer Straße","50.7510188","6.1385763","","","0","","Europe/Berlin","0"
"212105","212105","Ziegelei","50.8326338","6.1710122","","","0","","Europe/Berlin","0"
"210746","210746","Rumpen Brücke","50.8202911","6.0924636","","","0","","Europe/Berlin","0"
"100911","100911","Hahn Kirche","50.7113441","6.1977519","","","0","","Europe/Berlin","0"
"215971","215971","Bauschenberg","50.7557247","6.2226116","","","0","","Europe/Berlin","0"
"213248","213248","Scherpenseel","50.7894736","6.2940766","","","0","","Europe/Berlin","0"
"210519","210519","Noppenberg","0.0","0.0","","","0","","Europe/Berlin","0"
"100831","100831","Purweider Weg","50.7906947","6.0856825","","","0","","Europe/Berlin","0"
"708000","708000","Heerlen Station","50.8918791","5.9752819","","","0","","Europe/Berlin","0"
"100531","100531","Habsburgerallee","50.7632711","6.0822022","","","0","","Europe/Berlin","0"
"210523","210523","Aachener Straße","50.8644686","6.0862447","","","0","","Europe/Berlin","0"
"210721","210721","Finkenstraße","50.8252158","6.068318","","","0","","Europe/Berlin","0"
"708014","708014","Parkstad Stadion","50.86006","6.0076383","","","0","","Europe/Berlin","0"
"100425","100425","Grüne Eiche","50.7311955","6.1156572","","","0","","Europe/Berlin","0"
"100962","100962","Nerscheider Weg","50.7173763","6.1494788","","","0","","Europe/Berlin","0"
"100003","100003","Kaiserplatz","50.77451","6.09563","","","0","","Europe/Berlin","0"
"211221","211221","Schaufenberger Str","50.8781077","6.1664902","","","0","","Europe/Berlin","0"
"100483","100483","Kesselstraße","50.7123333","6.1319722","","","0","","Europe/Berlin","0"
"210616","210616","Römerplatz","50.8867838","6.1125766","","","0","","Europe/Berlin","0"
"213235","213235","Langerweher Straße","50.8241258","6.3313213","","","0","","Europe/Berlin","0"
"100524","100524","Walhorner Straße","50.7402155","6.0459377","","","0","","Europe/Berlin","0"
"213017","213017","Merkurstraße","50.8133097","6.277115","","","0","","Europe/Berlin","0"
"100115","100115","Tonbrennerstraße","50.7959122","6.1301286","","","0","","Europe/Berlin","0"
"213405","213405","Merzbrück Abzw.","50.8226536","6.2108111","","","0","","Europe/Berlin","0"
"100005","100005","Ponttor","50.7808611","6.0779722","","","0","","Europe/Berlin","0"
"100108","100108","Schönebergstraße","50.788933","6.1407027","","","0","","Europe/Berlin","0"
"874009","874009","Merols","50.6716583","6.072068","","","0","","Europe/Berlin","0"
"100533","100533","M.-Theresia-Allee","50.7556744","6.0766577","","","0","","Europe/Berlin","0"
"213214","213214","Nothberg Kreis","50.8104316","6.2852133","","","0","","Europe/Berlin","0"
"211335","211335","Langstraße","50.8681025","6.2059311","","","0","","Europe/Berlin","0"
"875034","875034","Hauset Brücke","50.7056394","6.0703794","","","0","","Europe/Berlin","0"
"100365","100365","Heussstraße","50.7515911","6.1553411","","","0","","Europe/Berlin","0"
"215912","215912","Schlossberg","50.7809138","6.2172441","","","0","","Europe/Berlin","0"
"100409","100409","Löwenstein-Kaserne","50.7519605","6.106838","","","0","","Europe/Berlin","0"
"100016","100016","Driescher Gässchen","50.7788866","6.080875","","","0","","Europe/Berlin","0"
"875008","875008","Eynattener Mühle","50.7056186","6.0875363","","","0","","Europe/Berlin","0"
"211251","211251","Freizeitpark","50.8637502","6.1513494","","","0","","Europe/Berlin","0"
"215804","215804","Nachtigällchen","50.7484727","6.2563561","","","0","","Europe/Berlin","0"
"875028","875028","Altenbau","50.6824452","6.0972419","","","0","","Europe/Berlin","0"
"213009","213009","Schwimmhalle","50.8191319","6.2547002","","","0","","Europe/Berlin","0"
"100540","100540","Grundhaus","50.7563086","6.0605927","","","0","","Europe/Berlin","0"
"213325","213325","Wilhelminenstraße","50.8085072","6.2502869","","","0","","Europe/Berlin","0"
"210604","210604","Stadion","50.8925944","6.1265333","","","0","","Europe/Berlin","0"
"212112","212112","Broich Gymnasium","50.84341","6.17645","","","0","","Europe/Berlin","0"
"100752","100752","Dellstraße","50.8180561","6.0600775","","","0","","Europe/Berlin","0"
"213245","213245","Bingen","50.7939169","6.2820775","","","0","","Europe/Berlin","0"
"100936","100936","Schleckh. Kapelle","50.7202458","6.1548688","","","0","","Europe/Berlin","0"
"100783","100783","Rahe","50.8010622","6.0678286","","","0","","Europe/Berlin","0"
"100922","100922","Krauth. Siedlung","50.7439597","6.1911175","","","0","","Europe/Berlin","0"
"212127","212127","Carlo-Schmid-Str.","50.8070319","6.1588452","","","0","","Europe/Berlin","0"
"100745","100745","Schulzentrum","50.8041944","6.0498055","","","0","","Europe/Berlin","0"
"100052","100052","Josefskirche","50.7746669","6.1074288","","","0","","Europe/Berlin","0"
"210652","210652","Merkstein Floeßer Straße","0.0","0.0","","","0","","Europe/Berlin","0"
"100641","100641","Westbahnhof","50.7805372","6.0719672","","","0","","Europe/Berlin","0"
"213421","213421","Am Römerberg","50.8277941","6.2392913","","","0","","Europe/Berlin","0"
"100706","100706","Haus Linde","50.8049675","6.0608547","","","0","","Europe/Berlin","0"
"100030","100030","Theater","50.7718961","6.0886958","","","0","","Europe/Berlin","0"
"211236","211236","Alsdorf Siedlung Ost","50.8695738","6.1805377","","","0","","Europe/Berlin","0"
"214473","214473","Loverich Puffendorfer Straße","0.0","0.0","","","0","","Europe/Berlin","0"
"215857","215857","Farmweg","50.7714516","6.3107336","","","0","","Europe/Berlin","0"
"215719","215719","Höhenstraße","50.7757672","6.2466525","","","0","","Europe/Berlin","0"
"215602","215602","Schneidmühle","50.7847038","6.2190627","","","0","","Europe/Berlin","0"
"215704","215704","Donnerberg Kirche","50.7796825","6.2400375","","","0","","Europe/Berlin","0"
"100912","100912","Friesenrath","50.6982238","6.1823666","","","0","","Europe/Berlin","0"
"385016","385016","Am Merzbach","50.8802283","6.2641561","","","0","","Europe/Berlin","0"
"875002","875002","Eynatten Loos","50.6791261","6.0758147","","","0","","Europe/Berlin","0"
"215631","215631","Büchel","50.7914938","6.2174352","","","0","","Europe/Berlin","0"
"100525","100525","Montzener Straße","50.7379516","6.0425497","","","0","","Europe/Berlin","0"
"213104","213104","Dürwiß Friedhof","50.8418827","6.2785622","","","0","","Europe/Berlin","0"
"725102","725102","Heuvel","50.7772963","6.0078363","","","0","","Europe/Berlin","0"
"100725","100725","Teichwinkel","50.7954377","6.0630125","","","0","","Europe/Berlin","0"
"215844","215844","Werth Markt","50.7820241","6.289393","","","0","","Europe/Berlin","0"
"100408","100408","Vinzenzplatz","50.7548772","6.1020833","","","0","","Europe/Berlin","0"
"872203","872203","Schöne Aussicht","50.6394727","6.0428411","","","0","","Europe/Berlin","0"
"100200","100200","Kennedypark","50.7737861","6.116358","","","0","","Europe/Berlin","0"
"210717","210717","Kohlscheid Bahnhof","50.8320075","6.0749852","","","0","","Europe/Berlin","0"
"100470","100470","Neu-Linzensh.","50.7401638","6.088678","","","0","","Europe/Berlin","0"
"215934","215934","Hahnenkreuz","50.743023","6.2027027","","","0","","Europe/Berlin","0"
"100518","100518","Ronheider Berg","50.7488702","6.0685036","","","0","","Europe/Berlin","0"
"100432","100432","Viktoriaallee","50.7700819","6.1077444","","","0","","Europe/Berlin","0"
"100811","100811","Carolus Thermen","50.784258","6.0977519","","","0","","Europe/Berlin","0"
"380004","380004","Wenau","50.7913333","6.3359722","","","0","","Europe/Berlin","0"
"100986","100986","Aachener Straße","50.7203444","6.1580583","","","0","","Europe/Berlin","0"
"100468","100468","Diepenbenden","50.7459713","6.0879097","","","0","","Europe/Berlin","0"
"100213","100213","Apolloniaweg","50.7793861","6.1681941","","","0","","Europe/Berlin","0"
"872202","872202","Schnellewindgasse","50.6363544","6.0397286","","","0","","Europe/Berlin","0"
"100475","100475","Pius-Gymnasium","50.75452","6.0857994","","","0","","Europe/Berlin","0"
"214421","214421","Parkstraße","50.9079791","6.1895158","","","0","","Europe/Berlin","0"
"213002","213002","Lederfabrik","50.8227361","6.2507605","","","0","","Europe/Berlin","0"
"100816","100816","Eulersweg","50.7992425","6.0983225","","","0","","Europe/Berlin","0"
"100501","100501","Franziskushospital","50.7647352","6.0702561","","","0","","Europe/Berlin","0"
"215842","215842","Werth Kirche","50.7807822","6.2826505","","","0","","Europe/Berlin","0"
"213228","213228","Weißer Weg","50.8243052","6.3218566","","","0","","Europe/Berlin","0"
"100312","100312","Eilendorfer Straße","50.7518747","6.1769938","","","0","","Europe/Berlin","0"
"214455","214455","CAP Kreisverkehr","50.9135247","6.1662825","","","0","","Europe/Berlin","0"
"214451","214451","Roskaul","50.9043588","6.1766777","","","0","","Europe/Berlin","0"
"100107","100107","Hüls Schulzentrum","50.7902825","6.1240575","","","0","","Europe/Berlin","0"
"100934","100934","Oberforstbach","50.7242488","6.1458469","","","0","","Europe/Berlin","0"
"215940","215940","Schützheide","50.7382433","6.2162813","","","0","","Europe/Berlin","0"
"385002","385002","Industriestraße","50.9005741","6.3032922","","","0","","Europe/Berlin","0"
"210736","210736","Am Wacholder","50.8307825","6.0911786","","","0","","Europe/Berlin","0"
"214423","214423","Gymnasium","50.911983","6.1872144","","","0","","Europe/Berlin","0"
"215919","215919","Am Haselbusch","50.7671925","6.2142888","","","0","","Europe/Berlin","0"
"212013","212013","Würselen Markt","50.8180136","6.132858","","","0","","Europe/Berlin","0"
"100379","100379","Kellershaustraße","50.7656033","6.1634527","","","0","","Europe/Berlin","0"
"100122","100122","Am Haarberg","50.8017255","6.1323294","","","0","","Europe/Berlin","0"
"213414","213414","Auestraße","50.8067088","6.2377219","","","0","","Europe/Berlin","0"
"212024","212024","Steinbusch","50.8401858","6.1108738","","","0","","Europe/Berlin","0"
"211310","211310","Warden Kirche","50.8608397","6.2204855","","","0","","Europe/Berlin","0"
"100931","100931","Laschet","50.7160844","6.1326391","","","0","","Europe/Berlin","0"
"215859","215859","Hotel Roeb","50.7658683","6.3275355","","","0","","Europe/Berlin","0"
"213223","213223","Elektrowerk","50.8238963","6.3068247","","","0","","Europe/Berlin","0"
"215904","215904","Münsterbusch Kreuz","50.7717477","6.2155997","","","0","","Europe/Berlin","0"
"100606","100606","Reutershag","50.7698647","6.0396447","","","0","","Europe/Berlin","0"
"875039","875039","Eynattener Heide","50.7127002","6.0902258","","","0","","Europe/Berlin","0"
"212068","212068","Kapellenfeldchen","50.8112963","6.1480591","","","0","","Europe/Berlin","0"
"213105","213105","Dürwiß Festhalle","50.8397022","6.2807355","","","0","","Europe/Berlin","0"
"210528","210528","Wiesenstraße","50.8656497","6.0931788","","","0","","Europe/Berlin","0"
"211293","211293","Alt-Ofden Ende","50.8547022","6.1589694","","","0","","Europe/Berlin","0"
"211242","211242","Pommernstraße","50.8699269","6.1790616","","","0","","Europe/Berlin","0"
"210745","210745","Kämpchen","50.8249655","6.0922599","","","0","","Europe/Berlin","0"
"100243","100243","Am Tunnel","50.7874722","6.1614166","","","0","","Europe/Berlin","0"
"210702","210702","Forensberger Str.","50.8392166","6.0753519","","","0","","Europe/Berlin","0"
"100516","100516","Brüsseler Ring","50.7539661","6.0701547","","","0","","Europe/Berlin","0"
"100029","100029","Audimax","50.7802655","6.0752138","","","0","","Europe/Berlin","0"
"100775","100775","Siebweg","50.8077197","6.0734705","","","0","","Europe/Berlin","0"
"211229","211229","Im Brühl","50.8823938","6.1675713","","","0","","Europe/Berlin","0"
"211241","211241","Franzstraße","50.873733","6.1765616","","","0","","Europe/Berlin","0"
"213301","213301","Stadtwald","50.7891572","6.2485525","","","0","","Europe/Berlin","0"
"100955","100955","Pfeiferweg","50.6913511","6.1502163","","","0","","Europe/Berlin","0"
"875015","875015","Neudorf","50.6679275","6.1072969","","","0","","Europe/Berlin","0"
"215821","215821","Wingertsberg","50.7478844","6.2699833","","","0","","Europe/Berlin","0"
"211234","211234","Hagfeld","50.8741936","6.1867641","","","0","","Europe/Berlin","0"
"213236","213236","Wasserfeld","50.8246147","6.3300902","","","0","","Europe/Berlin","0"
"100909","100909","Walheim","50.7075611","6.1827","","","0","","Europe/Berlin","0"
"213308","213308","Waldschule","50.8038433","6.2496377","","","0","","Europe/Berlin","0"
"215624","215624","Velau","50.7893811","6.2223038","","","0","","Europe/Berlin","0"
"100102","100102","A S E A G","50.7849483","6.1307266","","","0","","Europe/Berlin","0"
"215601","215601","Eisenbahnstraße","50.7825094","6.2195913","","","0","","Europe/Berlin","0"
"415000","415000","Palenberg Bahnhof","50.9231672","6.0976463","","","0","","Europe/Berlin","0"
"100342","100342","Vennblick","50.7420649","6.166473","","","0","","Europe/Berlin","0"
"210647","210647","Herbach Feld","0.0","0.0","","","0","","Europe/Berlin","0"
"100662","100662","Maria-Lipp-Straße","50.7863888","6.043833","","","0","","Europe/Berlin","0"
"415012","415012","Brünestraße","50.9125472","6.1370386","","","0","","Europe/Berlin","0"
"708003","708003","Bernardinuscollege","50.8810847","5.9845661","","","0","","Europe/Berlin","0"
"215955","215955","Alt-Breinig","50.7247794","6.2150719","","","0","","Europe/Berlin","0"
"214432","214432","Im Weinkeller","50.9194347","6.1981519","","","0","","Europe/Berlin","0"
"213113","213113","Ringstraße","50.8561491","6.2965983","","","0","","Europe/Berlin","0"
"210502","210502","Grünstraße","50.8644477","6.100733","","","0","","Europe/Berlin","0"
"100020","100020","Karman-Auditorium","50.7771388","6.0800277","","","0","","Europe/Berlin","0"
"210602","210602","August-Schmidt-Pl.","50.8869486","6.1186736","","","0","","Europe/Berlin","0"
"215939","215939","Barbarastraße","50.7343677","6.2120705","","","0","","Europe/Berlin","0"
"100824","100824","Soerser Winkel","50.792795","6.0900688","","","0","","Europe/Berlin","0"
"100721","100721","Süsterfeld","50.7845763","6.0672233","","","0","","Europe/Berlin","0"
"100116","100116","Endstraße","50.797248","6.1549966","","","0","","Europe/Berlin","0"
"100642","100642","Mies-v-d-Rohe-Str.","50.7805483","6.0684652","","","0","","Europe/Berlin","0"
"100614","100614","Philipp-Neri-Weg","50.77062","6.0389508","","","0","","Europe/Berlin","0"
"100023","100023","Paulusstraße","50.7741055","6.0788047","","","0","","Europe/Berlin","0"
"100767","100767","Lemiers Weiher","50.7895311","5.996238","","","0","","Europe/Berlin","0"
"211333","211333","Hoengen Altenheim","50.8705744","6.2060838","","","0","","Europe/Berlin","0"
"708102","708102","Business Center","50.8295833","6.0177222","","","0","","Europe/Berlin","0"
"215506","215506","Stolberg Rathaus","50.7695202","6.2287016","","","0","","Europe/Berlin","0"
"215925","215925","Büsbach Kirche","50.7514783","6.2147552","","","0","","Europe/Berlin","0"
"709016","709016","Pleinstraat","50.8551675","6.0248919","","","0","","Europe/Berlin","0"
"872000","872000","Eupen Bushof","50.6333369","6.030355","","","0","","Europe/Berlin","0"
"725104","725104","Sint Jozefkerk","50.7745633","6.0129819","","","0","","Europe/Berlin","0"
"213221","213221","Wetterschacht","50.8198711","6.2921533","","","0","","Europe/Berlin","0"
"212106","212106","Linden Kirche","50.8368661","6.1781538","","","0","","Europe/Berlin","0"
"213406","213406","Am Klosterweiher","50.8332236","6.2115116","","","0","","Europe/Berlin","0"
"708011","708011","Kruispunt/Maar","50.8627369","6.0218991","","","0","","Europe/Berlin","0"
"100906","100906","Venwegener Straße","50.7268575","6.1883144","","","0","","Europe/Berlin","0"
"100305","100305","Schönforst","50.7626019","6.1345288","","","0","","Europe/Berlin","0"
"100744","100744","Laurensberg Kirche","50.8015199","6.0516441","","","0","","Europe/Berlin","0"
